osm_id,tipe_osm,kategori,nama,brand,lat,lon,alamat_jalan,nomor_bangunan,kelurahan,kecamatan,kode_pos,ada_nama,ada_telepon,ada_website,ada_email,ada_instagram,ada_jam_buka,ada_menu,ada_wifi,ada_parkir,ada_ac,ada_toilet,halal,vegetarian,takeaway,delivery,drive_through,outdoor_seating,reservasi,bayar_kartu_kredit,bayar_qris,bayar_tunai,buka_24jam,buka_hari_libur,jam_buka_lengkap,jam_buka_raw,masakan,kapasitas,harga_range,wheelchair,fsq_id,fsq_nama,fsq_rating,fsq_total_checkin,fsq_total_tips,fsq_total_photos,fsq_price,fsq_verified,fsq_buka_sekarang,fsq_kategori,fsq_alamat,fsq_kecamatan,fsq_cocok,skor_kelengkapan,label_kelengkapan,ada_media_sosial,ada_digital_payment,ada_layanan_modern,label_rating_fsq,ada_rating,rating_normalized,skor_popularitas
4905091985,node,restaurant,Magal,,-7.2893317,112.7109733,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,korean,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4905091986,node,restaurant,Take five,,-7.2846533,112.7385645,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4905093484,node,restaurant,La Rucola,,-7.2828639,112.7377928,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,mediterranean,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4916263299,node,restaurant,Shijima,,-7.2887082,112.6782975,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
4958532822,node,restaurant,Warung Joglo,,-7.3096304,112.7318586,Jalan Ketintang,181,,,60231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5031985102,node,restaurant,Mie Ayam H&W,,-7.2921887,112.654753,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5031985104,node,restaurant,Supreso,,-7.2855135,112.681157,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,chinese,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5031985105,node,restaurant,Shanghai bowl,,-7.2852054,112.6816067,,,,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,Mo-Su 11:00-22:00,chinese,,,0,,,,,,,,,,,,,,6,cukup_lengkap,1,0,1,tidak_ada_rating,0,0.0,12
5031985418,node,restaurant,Hong Kong garden,,-7.286378,112.6801828,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:00-22:00,chinese,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
5031986986,node,restaurant,Kaldu segara,,-7.2852408,112.6818522,,,,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 10:00-21:00,crab;seafood,,,0,,,,,,,,,,,,,,4,minim,0,0,0,tidak_ada_rating,0,0.0,8
5059099784,node,restaurant,Rosebay,,-7.2968444,112.6800726,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5059100239,node,restaurant,Papa Delle,,-7.2981306,112.680454,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5106762248,node,restaurant,Steak hut,,-7.2825375,112.6830333,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5124135502,node,restaurant,Ming garden,,-7.2855293,112.6984358,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,chinese,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5164106110,node,restaurant,Seafood tower,,-7.292208,112.6764626,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5164108263,node,restaurant,Hallo Surabaya,,-7.2838456,112.6675152,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5164113619,node,restaurant,Korbeq,,-7.285142,112.6814282,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,korean,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5171719922,node,restaurant,Pizza Time,,-7.2678932,112.7354373,Jalan Tegalsari,101,,,60262,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 10:30-23:00,,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
5171738222,node,restaurant,Beautika Restoran Khas Manado,,-7.2656102,112.7396242,Jalan Tegalsari,2,,,60261,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 09:00-21:00,indonesian,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
5173980622,node,restaurant,Sadang Korean BBQ,,-7.2672492,112.740425,Jalan Pregolan,11,,,60262,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:00-22:00,korean,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
5199192021,node,restaurant,Ming Yang,,-7.2921337,112.676788,,,,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:30-22:00,chinese,,,0,,,,,,,,,,,,,,4,minim,1,0,0,tidak_ada_rating,0,0.0,8
5199234793,node,restaurant,Burg & Burp,,-7.2889156,112.6777086,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,burger,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5201378806,node,restaurant,Yong's,,-7.2933082,112.6772951,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"Mo, We-Su 08:00-21:00",indonesian,,,0,,,,,,,,,,,,,,2,minim,0,0,0,tidak_ada_rating,0,0.0,4
5201380510,node,restaurant,Hot-star,,-7.2932682,112.6770054,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,chicken,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5214052022,node,restaurant,Ikan Bakar Cianjur,,-7.2874895,112.706848,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 09:00-21:00,indonesian,,,0,,,,,,,,,,,,,,2,minim,0,0,0,tidak_ada_rating,0,0.0,4
5214052023,node,restaurant,D'Jang Gem,,-7.2875585,112.7069902,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:00-22:00,korean,,,0,,,,,,,,,,,,,,2,minim,0,0,0,tidak_ada_rating,0,0.0,4
5215360843,node,restaurant,Jenggala,,-7.2852836,112.6970649,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5215380054,node,restaurant,Pondok Tempo Doeloe,,-7.2874728,112.7067562,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,indonesian,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5217656994,node,restaurant,Warjo,,-7.2843041,112.629427,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,indonesian,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,1,tidak_ada_rating,0,0.0,2
5217656996,node,restaurant,Mubaarok,,-7.2842962,112.6293315,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,indonesian,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5220864523,node,restaurant,Sushi Tei,,-7.288564,112.6762476,,,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 10:00-22:00,japanese;sushi,,,0,,,,,,,,,,,,,,3,minim,1,0,0,tidak_ada_rating,0,0.0,6
5220872821,node,restaurant,Thaï street,,-7.288254,112.6755748,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,thai,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5220872822,node,restaurant,Hajime,,-7.2879059,112.6757083,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,japanese,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5220872823,node,restaurant,Gyu-Kaku,,-7.2889666,112.6761834,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,japanese;barbecue,,,0,,,,,,,,,,,,,,2,minim,1,0,0,tidak_ada_rating,0,0.0,4
5225896573,node,restaurant,RPP,,-7.2958734,112.6546571,,,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"Mo-Th, Su 17:00-00:00; Fr, Sa 17:00-02:00",,,,0,,,,,,,,,,,,,,3,minim,1,0,0,tidak_ada_rating,0,0.0,6
5225896736,node,restaurant,Alam laut,,-7.2910886,112.6545743,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,indonesian,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5236172993,node,restaurant,Jaloe,,-7.2635565,112.7412787,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5236172995,node,restaurant,Soto wawan,,-7.2875354,112.7352073,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5236173644,node,restaurant,Hari hari,,-7.287601,112.7319699,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5236173645,node,restaurant,Penta,,-7.2914652,112.7304422,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,seafood,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5239013190,node,restaurant,Larris,,-7.2803702,112.6841431,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,barbecue,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5239013191,node,restaurant,Host,,-7.3129219,112.6656467,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5240396715,node,restaurant,Curry house,,-7.2808138,112.6838866,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"Mo-Th, Su 10:00-21:00; Fr, Sa 10:00-22:00",japanese,,,0,,,,,,,,,,,,,,2,minim,0,0,0,tidak_ada_rating,0,0.0,4
5240396717,node,restaurant,Pizza Hut,Pizza Hut,-7.2871493,112.6555037,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,Mo-Su 10:00-23:00,pizza,,,0,,,,,,,,,,,,,,4,minim,1,0,1,tidak_ada_rating,0,0.0,8
5240459587,node,restaurant,Loempia 23,,-7.2785313,112.6819403,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5240459592,node,restaurant,Hachi hachi,,-7.2905468,112.6546636,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5246634221,node,restaurant,Primarasa Restaurant,,-7.2805864,112.7695835,Jalan Manyar Kertoajo,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5248102622,node,restaurant,Mie Setan,,-7.2787355,112.7496483,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5254926101,node,restaurant,Beatus,,-7.2920029,112.6372976,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Tu-Su 18:00-23:00,crab;Indonesian,,,0,,,,,,,,,,,,,,4,minim,1,0,0,tidak_ada_rating,0,0.0,8
5254926733,node,restaurant,Palimanan,,-7.2932764,112.6369459,,,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Tu-Su 05:00-22:00,,,,0,,,,,,,,,,,,,,3,minim,1,0,0,tidak_ada_rating,0,0.0,6
5269623755,node,restaurant,Bamegah,,-7.2922127,112.7274566,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5269624033,node,restaurant,Ria,,-7.2692806,112.7406498,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
5295169467,node,restaurant,Chuan wei,,-7.2933087,112.6763618,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 16:00-00:00,Chinese;Sichuan,,,0,,,,,,,,,,,,,,4,minim,1,0,0,tidak_ada_rating,0,0.0,8
5295169468,node,restaurant,Bakso solo,,-7.2933919,112.676354,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,indonesian,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5295169484,node,restaurant,Kao,,-7.2938037,112.6761291,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,chinese,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5295169485,node,restaurant,United steak,,-7.2938192,112.6759986,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,steak_house;steak;western,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5295169486,node,restaurant,Cwie mie Malang,,-7.2936565,112.6761273,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 07:00-23:00,indonesian,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
5295169487,node,restaurant,Pawon,,-7.2931209,112.6764366,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,indonesian,,,0,,,,,,,,,,,,,,3,minim,1,0,0,tidak_ada_rating,0,0.0,6
5295169642,node,restaurant,Warung ayam betutu,,-7.2930264,112.6762392,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,2,minim,0,0,0,tidak_ada_rating,0,0.0,4
5295169643,node,restaurant,Hao,,-7.2930255,112.6769987,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5295169644,node,restaurant,T4,,-7.2930228,112.6769354,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5295169647,node,restaurant,Sahara,,-7.2936924,112.6759912,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5295169648,node,restaurant,Frangipani,,-7.2935208,112.6760823,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:00-23:00,indonesian,,,0,,,,,,,,,,,,,,2,minim,0,0,0,tidak_ada_rating,0,0.0,4
5295169649,node,restaurant,Oba,,-7.2926313,112.6772958,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"Mo-Fr 12:00-21:00; Sa, Su 11:00-22:00",japanese,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
5300385308,node,restaurant,Pirates café,,-7.2853115,112.6331688,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Tu-Su 10:00-19:00,,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
5309200651,node,restaurant,Gao Ji Shao Kao,,-7.2923348,112.6765925,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5330279481,node,restaurant,Boulevard,,-7.2823993,112.683141,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5362689673,node,restaurant,Magal,,-7.2968202,112.6750878,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:30-22:00,,,,0,,,,,,,,,,,,,,2,minim,0,0,0,tidak_ada_rating,0,0.0,4
5466219735,node,restaurant,Hunger belt,,-7.2894444,112.6774637,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5466664780,node,restaurant,Chinese food,,-7.2932726,112.6762975,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5486254233,node,restaurant,Mama Noi,,-7.2923698,112.6521521,,,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 11:00-21:00,,,,0,,,,,,,,,,,,,,3,minim,1,0,0,tidak_ada_rating,0,0.0,6
5492374063,node,restaurant,The Piggy,,-7.2900998,112.6548608,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Mo-Su 16:00-22:30,,,,0,,,,,,,,,,,,,,3,minim,0,0,0,tidak_ada_rating,0,0.0,6
5497771231,node,restaurant,Sam's kitchen,,-7.2934045,112.6760344,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,seafood,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5507289026,node,restaurant,Peco Peco,,-7.311164,112.6791479,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,sushi,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5591713703,node,restaurant,Wapo,,-7.2917338,112.6544646,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5651550299,node,restaurant,D'cost,,-7.2702665,112.7455918,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5651550303,node,restaurant,Anda fit,,-7.2609254,112.7469105,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591806,node,restaurant,Halim Restaurant,,-7.2782908,112.7576061,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,asian,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591823,node,restaurant,Sendai,,-7.2774208,112.765646,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,japanese,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591824,node,restaurant,Sate Ayam Cak Arto,,-7.2775219,112.7656299,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,indonesian,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591826,node,restaurant,365 Shanghai,,-7.2776071,112.7656138,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,chinese,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591827,node,restaurant,Huang Table,,-7.2780514,112.7655575,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,seafood,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591828,node,restaurant,Tip Top,,-7.2781578,112.7655441,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,indonesian,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591829,node,restaurant,Ikan Bakar Cianjur,,-7.2782988,112.7655253,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,seafood,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591833,node,restaurant,Mie GNI Jember,,-7.2793631,112.765815,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,noodle,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591834,node,restaurant,Liu Fu,,-7.2792753,112.7658257,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,chinese,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591835,node,restaurant,Idaman,,-7.2791502,112.7658364,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,indonesian;chinese,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591838,node,restaurant,Ayam Goreng President,,-7.2786766,112.7659169,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,chicken,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591839,node,restaurant,Fajar,,-7.2785596,112.7659222,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,chinese,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591841,node,restaurant,Depot 539,,-7.2782616,112.7659464,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591844,node,restaurant,Happy Suzy,,-7.278094,112.7659625,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591845,node,restaurant,Slice of Cali,,-7.2778226,112.7659839,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,italian,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
5897591852,node,restaurant,Mutiara,,-7.278384,112.7649486,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,indonesian,,,0,,,,,,,,,,,,,,1,tidak_ada_info,0,0,0,tidak_ada_rating,0,0.0,2
