osm_id,osm_type,name_osm,amenity,cuisine,opening_hours,phone,website,delivery,takeaway,lat,lon,has_opening_hours,has_phone,has_website,has_delivery,has_takeaway,data_completeness_score
6806679945,node,Lain Hati,cafe,,,,,,,-7.2737805,112.7561539,0,0,0,0,0,0
6806679946,node,Pukul Satu,cafe,,,,,,,-7.2766819,112.7557891,0,0,0,0,0,0
6806679947,node,Foresthree,cafe,,,,,,,-7.277806,112.754558,0,0,0,0,0,0
6806679948,node,Ampera,restaurant,indonesian,,,,,,-7.27199,112.7609866,0,0,0,0,0,0
6806679950,node,Kopi Yor,cafe,,,,,,,-7.2717451,112.7608087,0,0,0,0,0,0
6806679951,node,Awal Cerita,cafe,,,,,,,-7.2710483,112.7608578,0,0,0,0,0,0
6811538254,node,Diskuupi 101,cafe,coffee_shop;coffee;drinks,,,,,,-7.299809,112.7656827,0,0,0,0,0,0
6862762513,node,Domino's Pizza,fast_food,pizza,,,,,yes,-7.2797122,112.7626777,0,0,0,0,1,1
6862762514,node,Container Kebab,fast_food,kebab,,,,,,-7.2796989,112.7627581,0,0,0,0,0,0
6862762515,node,Katalokopi,cafe,,,,,,,-7.2743511,112.7561009,0,0,0,0,0,0
6862762516,node,Warung Bu Sri,restaurant,,,,,,,-7.2706714,112.756235,0,0,0,0,0,0
6866811760,node,Ayam Penyet Ria,restaurant,indonesian,,,,,,-7.2632201,112.7404317,0,0,0,0,0,0
6878034585,node,Amen seafood,restaurant,chinese,,,,,,-7.3044723,112.7809728,0,0,0,0,0,0
6919662601,node,Soto Ayan Hartono,restaurant,indonesian,,,,,,-7.2525311,112.7441582,0,0,0,0,0,0
6960986586,node,Warkop Stadion,cafe,,24/7,,,,,-7.3291909,112.7228236,1,0,0,0,0,1
7018202761,node,Haryono Kitchen,restaurant,asian,,,,,,-7.2759752,112.7465052,0,0,0,0,0,0
7111723185,node,Mokha Eatery,cafe,burger;cake;fish;kebab;coffee_shop;arab,Mo-Su 09:30-21:30,,,,,-7.2262097,112.7410538,1,0,0,0,0,1
7113437686,node,Warkop Wali,cafe,,Mo-Sa 06:00-18:00,,,,,-7.2773182,112.7405096,1,0,0,0,0,1
7113668085,node,Warung Bunda,restaurant,chicken;fish;asian;local,Mo-Fr 11:00-14:00,,,,,-7.2596389,112.7382583,1,0,0,0,0,1
7113750385,node,Kopi Kota,cafe,coffee_shop,Mo-Su 11:00-21:00,,,,,-7.2597168,112.7356714,1,0,0,0,0,1
7116217285,node,Warkop Cak Man,cafe,friture;coffee_shop;local,Mo-Su 05:00-18:00,,,,,-7.285995,112.7434771,1,0,0,0,0,1
7116217485,node,Warkop Koramil - Pak Tono,cafe,friture;cake;donut;coffee_shop,Mo-Su 06:00-16:00,,,,,-7.2774065,112.7355799,1,0,0,0,0,1
7116279985,node,Warkop Pojok Pasar Pecindilan,cafe,friture;coffee_shop,Mo-Su 05:00-16:00,,,,,-7.2473764,112.7492283,1,0,0,0,0,1
7116874685,node,Warung Pojok Rawon Lodeh Bali,cafe,indonesian,Mo-Su 19:00-00:00,,,,,-7.276248,112.7358243,1,0,0,0,0,1
7118511485,node,Kedai Kopi Simple,cafe,coffee_shop,Mo-Fr 07:00-16:00,,,,,-7.2667722,112.7426006,1,0,0,0,0,1
7118528786,node,Warkop SJDW,cafe,coffee_shop,24/7,,,,,-7.2746447,112.7425464,1,0,0,0,0,1
7118536585,node,Warkop Cak Man,cafe,coffee_shop,Mo-Su 06:00-21:00,,,,,-7.2584638,112.7257918,1,0,0,0,0,1
7118537685,node,Warkop Cak Min,cafe,coffee_shop,Mo-Fr 10:00-00:00,,,,,-7.2723849,112.7410945,1,0,0,0,0,1
7118541285,node,Warkop Mbak Mar,cafe,,Mo-Sa 06:00-18:00,,,,,-7.2716697,112.7426857,1,0,0,0,0,1
7118541286,node,Warkop PakDe Yanto,cafe,coffee_shop,Mo-Sa 06:00-18:00,,,,,-7.2735094,112.7437324,1,0,0,0,0,1
7118551585,node,Warkop Pojok,cafe,,Mo-Su 06:00-21:00,,,,,-7.2771988,112.7411753,1,0,0,0,0,1
7118651185,node,Warkop Pak No Simpang Dukuh,cafe,deli;tea;cake;asian;beef_bowl;coffee_shop,Mo-Su 06:00-18:00,,,,,-7.2620896,112.7419599,1,0,0,0,0,1
7118681890,node,Warkop Pak Imam,cafe,coffee_shop,Mo-Sa 06:00-15:00,,,,,-7.2591134,112.7420994,1,0,0,0,0,1
7118694885,node,Warkop Dewo,cafe,coffee_shop,Mo-Su 06:00-18:00,,,,,-7.2586829,112.7410212,1,0,0,0,0,1
7118937485,node,Warkop WK,cafe,coffee_shop,24/7,,,,,-7.27846,112.7434136,1,0,0,0,0,1
7119524187,node,Warung Cak Mis,cafe,tea;friture;diner;cake;coffee_shop;local,Mo-Su 15:00-00:00,,,,,-7.2864466,112.740459,1,0,0,0,0,1
7120599687,node,Giras 98,cafe,,Mo-Su 05:00-18:00,,,,,-7.2306144,112.7511565,1,0,0,0,0,1
7120670685,node,Warkop Erick 46,cafe,friture;cake;coffee_shop,24/7,,,,,-7.2271615,112.7407872,1,0,0,0,0,1
7120693486,node,Warkop Rempah,cafe,friture;cake;coffee_shop,Mo-Sa 07:00-15:00,,,,,-7.2332537,112.7401755,1,0,0,0,0,1
7120720686,node,Warkop Keliling Cak Muhari,cafe,friture;donut;coffee_shop,Mo-Su 06:00-11:00,,,,,-7.2327324,112.741118,1,0,0,0,0,1
7120741785,node,Warkop Cak Ran,cafe,coffee_shop,Mo-Su 12:00-00:00,,,,,-7.2342577,112.7396881,1,0,0,0,0,1
7120742785,node,Warkop Elita,cafe,coffee_shop,Mo-Sa 07:00-16:00,,,,,-7.2356956,112.7416472,1,0,0,0,0,1
7120746985,node,Warkop Maimunah,cafe,friture;cake;curry;coffee_shop,24/7,,,,,-7.2350201,112.7410464,1,0,0,0,0,1
7120970085,node,Warkop Cak Syaiful,cafe,coffee_shop,Mo-Su 06:00-16:00,,,,,-7.2342626,112.740987,1,0,0,0,0,1
7121027485,node,Warkop Ertiga,cafe,coffee_shop,24/7,,,,,-7.2347912,112.745857,1,0,0,0,0,1
7121430685,node,Warkop Cak Hadi,cafe,coffee_shop,Mo-Su 06:00-16:00,,,,,-7.2398563,112.7502333,1,0,0,0,0,1
7123664986,node,Warkop Sis,cafe,coffee_shop,Mo-Su 05:00-15:00,,,,,-7.2945975,112.7254069,1,0,0,0,0,1
7123677288,node,Giras Gresik,cafe,coffee_shop,Mo-Su 05:00-15:00,,,,,-7.3141168,112.6941946,1,0,0,0,0,1
7123730485,node,Warkop Halik,cafe,coffee_shop,Mo-Sa 10:00-18:00,,,,,-7.2833698,112.7342181,1,0,0,0,0,1
7123743685,node,Warkop Dilla,cafe,coffee_shop,Mo-Su 06:00-21:00,,,,,-7.2491726,112.7309717,1,0,0,0,0,1
7123793185,node,Warjo Pak Pur,cafe,coffee_shop,Mo-Sa 06:00-15:00,,,,,-7.2602861,112.7449068,1,0,0,0,0,1
7123820385,node,Warkop Ardi,cafe,coffee_shop,Mo-Su 06:00-16:00,,,,,-7.255278,112.7472311,1,0,0,0,0,1
7125233785,node,Warkop Ramonez,cafe,coffee_shop,,,,,,-7.2772632,112.7621547,0,0,0,0,0,0
7125258886,node,Warkop Pak No,cafe,coffee_shop,Mo-Su 06:00-12:00,,,,,-7.2593538,112.7590477,1,0,0,0,0,1
7125275785,node,Warkop & Nasi Pecel Sederhana,cafe,coffee_shop,Mo-Su 05:00-12:00,,,,,-7.2594028,112.7591347,1,0,0,0,0,1
7126109086,node,Depot Acu Aling,restaurant,noodles;breakfast;coffee_shop,Tu-Su 07:00-17:00,,,,,-7.2292466,112.7352166,1,0,0,0,0,1
7126114385,node,Warkop Bahagia,cafe,tea;friture;coffee_shop,Mo-Su 06:00-16:00,,,,,-7.2284246,112.7357683,1,0,0,0,0,1
7127411885,node,Warkop Pak Ri,cafe,coffee_shop,Mo-Su 07:00-16:00,,,,,-7.2479833,112.7575363,1,0,0,0,0,1
7127611885,node,Warung Rakyat,restaurant,fish;coffee_shop;local,Mo-Su 09:00-16:00,,,,,-7.2488475,112.7596704,1,0,0,0,0,1
7127632386,node,Warkop Yani,cafe,friture;coffee_shop,Mo-Su 06:00-18:00,,,,,-7.2490873,112.7535689,1,0,0,0,0,1
7127639686,node,Warkop Pojok,cafe,tea;friture;coffee_shop,Mo-Sa 06:00-16:00,,,,,-7.213514,112.7333727,1,0,0,0,0,1
7127669786,node,Warkop Cak Arifin,cafe,coffee_shop,Mo-Su 06:00-17:00,,,,,-7.2513154,112.7550641,1,0,0,0,0,1
7128474688,node,Warkop Tulungagung,cafe,friture;coffee_shop,24/7,,,,,-7.2912056,112.7379627,1,0,0,0,0,1
7128509285,node,Warkop Sewelas,cafe,friture;coffee_shop,Mo-Su 08:00-17:00,,,,,-7.2913481,112.7379973,1,0,0,0,0,1
7129729385,node,Warkop Punjul Roso,cafe,coffee_shop,,,,,,-7.2628776,112.6671234,0,0,0,0,0,0
7129737185,node,Warkop Pojok,cafe,coffee_shop,24/7,,,,,-7.2595463,112.6784795,1,0,0,0,0,1
7129752585,node,Giras 18,cafe,coffee_shop,,,,,,-7.2597221,112.6793737,0,0,0,0,0,0
7129752685,node,Warkop CS,cafe,coffee_shop,,,,,,-7.2597507,112.6794537,0,0,0,0,0,0
7130116785,node,Warung Pak Min,restaurant,diner;breakfast,24/7,,,,,-7.2749778,112.7262305,1,0,0,0,0,1
7130137889,node,Warkop Yoyok,cafe,coffee_shop,,,,,,-7.2759233,112.7352458,0,0,0,0,0,0
7132301585,node,Warkop Gorip,cafe,friture;coffee_shop,Mo-Su 21:00-09:00,,,,,-7.3205017,112.7577787,1,0,0,0,0,1
7132325185,node,Warkop Anugrah,cafe,coffee_shop,Mo-Su 06:00-18:00,,,,,-7.3233379,112.7712258,1,0,0,0,0,1
7132340585,node,Warkop Pojok Pasar Soponyono,cafe,friture;coffee_shop,Mo-Su 05:00-18:00,,,,,-7.3232086,112.7713442,1,0,0,0,0,1
7132389485,node,Kopi Selir,cafe,friture;coffee_shop,,,,,,-7.3079327,112.7606838,0,0,0,0,0,0
7132454786,node,Warkop Barokah,cafe,friture;cake;donut;coffee_shop,Mo-Su 05:00-18:00,,,,,-7.3027908,112.737949,1,0,0,0,0,1
7132460490,node,Warkop Farid,cafe,friture;donut;coffee_shop,Mo-Su 06:00-18:00,,,,,-7.3012025,112.7375605,1,0,0,0,0,1
7134705285,node,Warkop Kusni,cafe,friture;coffee_shop,,,,,,-7.2688683,112.7291567,0,0,0,0,0,0
7134746985,node,Warkop Ronggowarsito,cafe,curry;coffee_shop,,,,,,-7.2797343,112.7283909,0,0,0,0,0,0
7134751586,node,Warkop Pojok Cak Gondol,cafe,friture;coffee_shop,24/7,,,,,-7.2825169,112.7296666,1,0,0,0,0,1
7134772985,node,Warkop Kanwa,cafe,friture;coffee_shop,Mo-Su 06:00-17:00,,,,,-7.2847546,112.7303589,1,0,0,0,0,1
7134773085,node,Warkop Abadi,cafe,friture;coffee_shop,Mo-Su 12:00-22:00,,,,,-7.2850998,112.7305419,1,0,0,0,0,1
7134773185,node,Warkop Subekti,cafe,friture;coffee_shop,Mo-Sa 06:00-17:00,,,,,-7.2819918,112.7383139,1,0,0,0,0,1
7134840685,node,Warkop & Selep Ibu Supini,cafe,coffee_shop,Mo-Su 05:00-15:00,,,,,-7.289129,112.7998866,1,0,0,0,0,1
7134843686,node,Warkop Rizky,cafe,coffee_shop,24/7,,,,,-7.3158464,112.7646112,1,0,0,0,0,1
7137828085,node,Warkop Pojok Kalijudan,cafe,friture;coffee_shop,Mo-Su 05:00-21:00,,,,,-7.2636423,112.7735091,1,0,0,0,0,1
7137858885,node,Warkop Yamuri,cafe,coffee_shop,Mo-Su 05:00-12:00,,,,,-7.2580589,112.7950862,1,0,0,0,0,1
7138038285,node,Warkop Cak Pur,cafe,friture;coffee_shop,Mo-Su 05:00-17:00,,,,,-7.2675865,112.7525857,1,0,0,0,0,1
7138147286,node,Warung Giras Pojok PJKA,cafe,curry;coffee_shop,,,,,,-7.2678465,112.752083,0,0,0,0,0,0
7144662387,node,Warkop Jempol,cafe,friture;coffee_shop,Mo-Sa 05:00-16:00,,,,,-7.2351042,112.7417676,1,0,0,0,0,1
7147640985,node,Warkop Biru,cafe,coffee_shop,Mo-Su 06:00-22:00,,,,,-7.281755,112.7218013,1,0,0,0,0,1
7147775385,node,Warkop Mbak Lemu,cafe,friture;donut;coffee_shop,24/7,,,,,-7.2792106,112.722699,1,0,0,0,0,1
7150243386,node,Warung Ijo,restaurant,chicken;fish;asian,Mo-Su 09:00-20:00,,,,,-7.2637455,112.7387519,1,0,0,0,0,1
7150269185,node,Warkop Senpai,cafe,coffee_shop,,,,,,-7.2631366,112.7360677,0,0,0,0,0,0
7150269186,node,Warkop Gondrong,cafe,friture;coffee_shop,,,,,,-7.2629504,112.7349903,0,0,0,0,0,0
7150303385,node,Warkop Pandawa,cafe,friture;coffee_shop,,,,,,-7.2628433,112.7338679,0,0,0,0,0,0
7150340285,node,Warkop Nuryah,cafe,friture;cake;donut;coffee_shop,Mo-Su 06:00-18:00,,,,,-7.2623887,112.7316936,1,0,0,0,0,1
7155502185,node,Depot Ko San - Perhimpunan Xiang Qi Pasar Atom,cafe,coffee_shop,Mo-Su 10:00-16:00,,,,,-7.2418702,112.7448489,1,0,0,0,0,1
7157928885,node,Warkop Asik,cafe,friture;coffee_shop,"Mo-Su 10:00-17:00, 19:00-22:00",,,,,-7.2713571,112.7360414,1,0,0,0,0,1
7157928985,node,Warkop Nyamplungan Balokan,cafe,coffee_shop,Mo-Su 06:00-18:00,,,,,-7.226793,112.7450682,1,0,0,0,0,1
7157929085,node,Warkop Sarkam,cafe,cake;coffee_shop,24/7,,,,,-7.2316659,112.7439738,1,0,0,0,0,1
7158219585,node,Warkop Pojok Legendaris,cafe,coffee_shop,24/7,,,,,-7.2741065,112.7274523,1,0,0,0,0,1
7158221985,node,Depot Murah Meriah,restaurant,chicken;noodles,Mo-Su 09:00-23:00,,,,,-7.2740426,112.7273708,1,0,0,0,0,1
7158221986,node,Warkop Pancar,cafe,coffee_shop,24/7,,,,,-7.2744646,112.7291202,1,0,0,0,0,1
7158234585,node,Nasgor Mak Pasar Sore Pandegiling,restaurant,noodle,Mo-Su 16:00-22:01,,,,,-7.2749305,112.7306979,1,0,0,0,0,1
7158238285,node,Bakso Babi Pandegiling,restaurant,,Mo-Su 09:00-21:00,,,,,-7.2753611,112.7330474,1,0,0,0,0,1
7158258285,node,Warkop Simpang,cafe,coffee_shop,Mo-Sa 08:00-16:00,,,,,-7.2624443,112.7408814,1,0,0,0,0,1
7158260585,node,Warkop Pojok Blauran,cafe,coffee_shop,Mo-Su 09:00-18:00,,,,,-7.2582004,112.733109,1,0,0,0,0,1
7174515385,node,Kafeku,cafe,coffee_shop,Mo-Sa 10:00-16:00,,,,,-7.2427287,112.7382911,1,0,0,0,0,1
7256792485,node,Warkop Amari,cafe,coffee_shop,Mo-Su 06:00-18:00,,,,,-7.2258327,112.7410025,1,0,0,0,0,1
7256994887,node,Warkop Mbah Holil,cafe,coffee_shop,,,,,,-7.2395382,112.7616577,0,0,0,0,0,0
7275860085,node,Warkop Bu Umi,cafe,indonesian;coffee_shop,Mo-Su 05:00-18:00,,,,,-7.2522846,112.7154832,1,0,0,0,0,1
7286990885,node,Warkop Cita Rasa,cafe,,Mo-Su 06:00-18:00,,,,,-7.2620044,112.6928389,1,0,0,0,0,1
7286991985,node,Warkop Cita Rasa,cafe,,,,,,,-7.262042,112.693116,0,0,0,0,0,0
7330332685,node,Warkop Pak Yono,cafe,,Mo-Su 05:00-17:00,,,,,-7.2820524,112.7704322,1,0,0,0,0,1
7660571334,node,Pizza Hut,restaurant,pizza,,,,,,-7.3209342,112.746587,0,0,0,0,0,0
7797720685,node,Warkop Cak Syaiful,cafe,coffee_shop,Mo-Su 05:00-10:00,,,,,-7.234353,112.6109767,1,0,0,0,0,1
7797730885,node,Warkop Murni,cafe,,Mo-Su 07:00-22:00,,,,,-7.2307017,112.6100446,1,0,0,0,0,1
7824596487,node,Warkop Pak Sapik,cafe,tea;friture;donut;coffee_shop,Mo-Su 05:00-21:00,,,,,-7.2728312,112.766395,1,0,0,0,0,1
7857864985,node,Warkop 5758 Maju Mapan,cafe,coffee_shop,Mo-Su 05:00-18:00,,,,,-7.2333855,112.7734491,1,0,0,0,0,1
7874257285,node,Warkop Tin,cafe,friture;donut;coffee_shop,Mo-Su 06:00-18:00,,,,,-7.2286159,112.7347381,1,0,0,0,0,1
7948007285,node,Warkop 83 (Pasar Malam Kodam),cafe,,Mo-Su 17:00-23:00,,,,,-7.2995786,112.7246988,1,0,0,0,0,1
7972072185,node,Warkop Pak Cobra,cafe,breakfast;coffee_shop;donut;friture,Mo-Su 06:00-18:00,,,,,-7.310712,112.7758786,1,0,0,0,0,1
7975327585,node,Warkop Cak Di Rusun Sumbo,cafe,,Mo-Su 05:00-21:00,,,,,-7.2340049,112.7472056,1,0,0,0,0,1
7983244585,node,Warkop Sakrun,cafe,cake;coffee_shop;donut;friture,24/7,,,,,-7.2393056,112.7186423,1,0,0,0,0,1
7987809885,node,Warkop Agus,cafe,cake;coffee_shop;friture,Mo-Su 14:00-00:00,,,,,-7.2740022,112.7434093,1,0,0,0,0,1
7991989466,node,Angkringan & Cafe Basecamp 17,cafe,coffee_shop;sandwich;chicken;asian,Mo-Sa 10:00-21:00,,,,,-7.299597,112.7680066,1,0,0,0,0,1
7996249986,node,Warung Pojok Maimona,cafe,cake;chicken;coffee_shop;curry;friture;local,Mo-Su 06:00-15:00,,,,,-7.2470734,112.7135272,1,0,0,0,0,1
8001751587,node,Warkop Alin Gondrong,cafe,coffee_shop;donut;friture,Mo-Su 06:00-18:00,,,,,-7.3261931,112.6736755,1,0,0,0,0,1
8008155085,node,Warkop Subur,cafe,,Mo-Su 05:00-16:00,,,,,-7.2944064,112.7461734,1,0,0,0,0,1
8151132660,node,Pujasera,restaurant,,,,,,,-7.2971622,112.7365334,0,0,0,0,0,0
8151416113,node,Pujasera,restaurant,,,,,,,-7.2957299,112.7363986,0,0,0,0,0,0
8186666818,node,Domino's Pizza,fast_food,pizza,,1500366,https://www.dominos.co.id/,,,-7.2643042,112.7309945,0,1,1,0,0,2
8186667117,node,"Warkop Ambyar ""mas Firman",fast_food,coffee_shop;friture,,,,,,-7.3393614,112.7282991,0,0,0,0,0,0
8436709717,node,Warkop Mbak Jum,cafe,asian;breakfast;cake;chicken;coffee_shop;friture;local,Mo-Sa 06:00-16:00,,,,,-7.2348749,112.7422693,1,0,0,0,0,1
8495734017,node,Warkop Pak To,cafe,,Mo-Sa 05:00-16:00,,,,,-7.2351188,112.7418284,1,0,0,0,0,1
8502106017,node,Warkop Gadex,cafe,,Mo-Su 06:00-11:00,,,,,-7.2333039,112.7264067,1,0,0,0,0,1
8503472910,node,A&W,fast_food,burger;chicken,,,,,,-7.291295,112.6737578,0,0,0,0,0,0
8508756917,node,Warkop Pak Ponirin,cafe,,Mo-Su 06:00-20:00,,,,,-7.2441565,112.7323458,1,0,0,0,0,1
8555556719,node,Abu Mahri (Kopi Kampoeng Arab),cafe,,Mo-Su 10:00-17:00,,,,,-7.2266303,112.7464312,1,0,0,0,0,1
8568915217,node,Warkop Bagio,cafe,cake;coffee_shop;friture,Mo-Su 18:00-05:00,,,,,-7.2526233,112.7288868,1,0,0,0,0,1
9012973317,node,Warkop Palapa,cafe,cake;coffee_shop,Mo-Su 05:00-17:00,,,,,-7.2413053,112.7560071,1,0,0,0,0,1
9152502969,node,GIRAS BERSATU REVO 99,cafe,coffee_shop,Mo-Su 09:00-21:00,,,,,-7.3396385,112.7851322,1,0,0,0,0,1
9218740417,node,Warkop Buk Niroh,cafe,coffee_shop;friture,Mo-Su 05:00-13:00,,,,,-7.2399825,112.7161461,1,0,0,0,0,1
9599404615,node,Mexicola,cafe,,,,,,,-7.2801788,112.8045749,0,0,0,0,0,0
9753339104,node,Bakso Boedjangan,restaurant,,,,,,,-7.2983127,112.7623743,0,0,0,0,0,0
9811380931,node,Warung tahu telur,restaurant,asian,Mo-Su 18.00-23:00,,,,,-7.3390097,112.7405747,1,0,0,0,0,1
9831971685,node,McDonald's,fast_food,burger,,,,,yes,-7.3161718,112.7481623,0,0,0,0,1,1
10129447477,node,1UP Kitchen,cafe,chinese;japanese;chicken;asian;korean;international,Mo-Su 10:00-22:00,+6281386878801,,,,-7.2863144,112.6556973,1,1,0,0,0,2
10139441848,node,Tanamera Coffee & Roastery Trunojoyo,cafe,,,,,,,-7.2846363,112.7350704,0,0,0,0,0,0
10142198066,node,Toko Kopi Padma,cafe,coffee_shop,,,,,,-7.2587211,112.7383317,0,0,0,0,0,0
10247879662,node,Bakso Pak Anton,fast_food,,,,,,,-7.2740997,112.7866906,0,0,0,0,0,0
10554645106,node,Toby's Estate La Viz,cafe,western;coffee_shop;restaurant,,+6281259546675,,,yes,-7.289331,112.6738712,0,1,0,0,1,2
10774732097,node,Loko,cafe,,,,,,,-7.2655817,112.7524654,0,0,0,0,0,0
10774732098,node,CFC,restaurant,chicken,,,,,,-7.2654187,112.7524182,0,0,0,0,0,0
10989466423,node,Gwalk Garden,restaurant,,,+6281188888259,,,,-7.2908272,112.6544797,0,1,0,0,0,1
11021766295,node,Gubug Makan Mang Engking Yani Golf Surabaya,restaurant,traditional;seafood,Mo-Su 10:00-21:30 Thu 10:00-21:00,0821 3000 4288,https://linktr.ee/gmmeyanigolf,,,-7.3018131,112.714989,1,1,1,0,0,3
11033768343,node,Starbucks,cafe,,,,,,yes,-7.2925713,112.7198711,0,0,0,0,1,1
11348321169,node,Good Press and Co,cafe,,,,,,,-7.2668495,112.7490196,0,0,0,0,0,0
11355551169,node,Bakmi Jogja Trunojoyo,restaurant,,,,,,,-7.2658208,112.7376556,0,0,0,0,0,0
11365623086,node,HokBen Ahmad Yani,fast_food,,,,,,,-7.3196308,112.7326136,0,0,0,0,0,0
11384811510,node,Warung Pecel Murni Madiun,fast_food,,,,,,,-7.3386329,112.7295599,0,0,0,0,0,0
11609752540,node,Salt & Sugar Cafe and Bistro,cafe,coffee_shop;burger,Mo-Su 10:00-21:15,+62 852 3121 6943,https://salt-and-sugar-cafe-and-bistro.business.site/,,,-7.3226777,112.7421007,1,1,1,0,0,3
11609752541,node,Gudeg Solo,restaurant,indonesian,Tu-Su 08:00-21:00,+62 818 319 777,,,,-7.3226085,112.7421906,1,1,0,0,0,2
11655441512,node,"Doyan Ayam Tambaksari, Surabaya",restaurant,chicken;indonesian,,,,,,-7.247964,112.7794678,0,0,0,0,0,0
11655614123,node,"Doyan Ayam Jambangan, Surabaya",restaurant,chicken;indonesian,,,,,,-7.3083342,112.7156873,0,0,0,0,0,0
11733317569,node,Warkop Buk Niroh,cafe,cake;donut;friture,Mo-Su 05:00-13:00,,,,,-7.2399643,112.7161378,1,0,0,0,0,1
11733317572,node,Warkop,cafe,,Mo-Sa 06:00-15:00,,,,,-7.2409355,112.7337958,1,0,0,0,0,1
11733317575,node,Warung Reog,restaurant,,,,,,,-7.2309026,112.7327459,0,0,0,0,0,0
11733317577,node,Warung Kuning Bu Lily,restaurant,,,,,,,-7.2249031,112.7353819,0,0,0,0,0,0
11733317579,node,Warung Mbak Nap,restaurant,,,,,,,-7.2282763,112.7353396,0,0,0,0,0,0
11733317580,node,Warung Cholifah,restaurant,,,,,,,-7.2252336,112.73499,0,0,0,0,0,0
11733317583,node,Mie Babat Kembang Jepun,restaurant,,Mo-Su 18:00-22:00,,,,,-7.2402725,112.7375202,1,0,0,0,0,1
11733317584,node,Stop daging khas madura special tulang iga,restaurant,,,,,,,-7.2428052,112.7344258,0,0,0,0,0,0
11733317671,node,Pujasera Suket Bunder,restaurant,,Mo-Su 16:00-22:00,,,,,-7.2393522,112.7327549,1,0,0,0,0,1
11733317673,node,Warkop Sur,cafe,,,,,,,-7.2281301,112.7362223,0,0,0,0,0,0
11733317676,node,Warung Ferdika,restaurant,,Mo-Sa 09:00-16:00,,,,,-7.2453547,112.7365689,1,0,0,0,0,1
11733317678,node,Rumah Makan Sabar,restaurant,,,,,,,-7.2364487,112.7347343,0,0,0,0,0,0
11733317679,node,Rumah Makan Laksana Jaya II,restaurant,,,,,,,-7.235837,112.734838,0,0,0,0,0,0
11733317680,node,Warkop Ambon Mama Ilona,cafe,,,,,,,-7.2375225,112.7328035,0,0,0,0,0,0
11733317681,node,Warung Ibu Khoriyah,restaurant,,,,,,,-7.2301841,112.7324881,0,0,0,0,0,0
11733317775,node,Warkop Magupa,cafe,,,,,,,-7.2307317,112.7317029,0,0,0,0,0,0
11733317779,node,Bakso Wonglawas,restaurant,,Mo-Su 12:00-16:00,,,,,-7.2413421,112.7339865,1,0,0,0,0,1
11733317782,node,Mie Sarirasa,restaurant,,Mo-Sa 09:00-16:00,,,,,-7.2371736,112.7331502,1,0,0,0,0,1
11733317785,node,Depot Bakso J & J Jaya (Pak San),restaurant,,Mo-Su 09:00-16:00,,,,,-7.2464848,112.7369121,1,0,0,0,0,1
11733317791,node,Penyetan Rajawali,restaurant,,,,,,,-7.2384862,112.7321921,0,0,0,0,0,0
11733317796,node,Warung Nasi Bu Kus,restaurant,,,,,,,-7.2366005,112.7334206,0,0,0,0,0,0
11733317870,node,Warung Gorengan Krembangan Kecil,restaurant,,,,,,,-7.2381918,112.7328186,0,0,0,0,0,0
11733317873,node,Warung Doa Ibu,restaurant,,,,,,,-7.2296379,112.7352987,0,0,0,0,0,0
11733317875,node,Ikan Bakar Rica-rica khas Sulawesi,restaurant,,,,,,,-7.2377088,112.737766,0,0,0,0,0,0
11733317877,node,Idola Masakan Padang,restaurant,,Mo-Su 09:00-16:00,,,,,-7.2359664,112.7330242,1,0,0,0,0,1
11733317880,node,Soto Daging Jagaraga,restaurant,,,,,,,-7.2390942,112.7329748,0,0,0,0,0,0
11733317881,node,Warung Reog,restaurant,,,,,,,-7.2328405,112.7355034,0,0,0,0,0,0
11733317888,node,Warung 3 Putri khas Madura,restaurant,,,,,,,-7.2297462,112.7455166,0,0,0,0,0,0
11733317973,node,Warkop Pojok Krembangan,cafe,,,,,,,-7.2349903,112.7331978,0,0,0,0,0,0
11733317978,node,Warung Coto Makassar Manalagi,restaurant,,Mo-Sa 10:00-16:00,,,,,-7.2351928,112.7341709,1,0,0,0,0,1
11733317984,node,Warkop Kebalen Wetan 3,cafe,,,,,,,-7.2276416,112.7350109,0,0,0,0,0,0
11733317992,node,Aba Dulatip,restaurant,,,,,,,-7.226579,112.7457928,0,0,0,0,0,0
11733317993,node,Warung Cak Adi Lamongan,restaurant,,Mo-Su 17:00-22:00,,,,,-7.2258626,112.7454002,1,0,0,0,0,1
11733318069,node,Soto Madura Spesial Tulang Iga,restaurant,,Mo-Su 06:00-12:00,,,,,-7.2407875,112.7338236,1,0,0,0,0,1
11733318071,node,Ayam Pedesan Simbah,restaurant,,,,,,,-7.2391991,112.7341847,0,0,0,0,0,0
11733318672,node,Warung Sabar Mbak Ho,restaurant,,Mo-Su 10:00-16:00,,,,,-7.2343749,112.7322424,1,0,0,0,0,1
11733318677,node,Pangsit Mie Ayam Tuban Pak Kayat,restaurant,,,,,,,-7.2438806,112.7362834,0,0,0,0,0,0
11733318678,node,Warung 47 Fahriya,restaurant,,,,,,,-7.2396802,112.7342141,0,0,0,0,0,0
11733318679,node,Lontong Balap Rajawali,restaurant,,Mo-Su 06:00-16:00,,,,,-7.2357146,112.7350356,1,0,0,0,0,1
11733318683,node,Bakwan Pak Di,restaurant,,Mo-Sa 10:00-15:00,,,,,-7.2407711,112.7326583,1,0,0,0,0,1
